ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10705514,HZ460640,10/04/2016 09:00:00 AM,028XX N SPRINGFIELD AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2523,025,30,21,05,1149899,1918595,2016,10/11/2016 03:51:41 PM,41.932538533,-87.72455394,"(41.932538533, -87.72455394)"
10705016,HZ460910,10/04/2016 09:00:00 AM,053XX S GREENWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0233,002,5,41,05,1184280,1870176,2016,10/11/2016 03:51:41 PM,41.798935109,-87.599729431,"(41.798935109, -87.599729431)"
10705007,HZ461199,10/04/2016 09:00:00 AM,042XX W CERMAK RD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1013,010,22,29,05,1148574,1889043,2016,10/11/2016 03:51:41 PM,41.85147038,-87.730186606,"(41.85147038, -87.730186606)"
10704948,HZ461256,10/04/2016 09:00:00 AM,050XX S WENTWORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0224,002,3,37,07,1175818,1871281,2016,10/11/2016 03:51:41 PM,41.802161319,-87.630728134,"(41.802161319, -87.630728134)"
10704717,HZ460823,10/04/2016 09:00:00 AM,012XX S HARDING AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,1011,010,24,29,11,1150242,1894170,2016,10/11/2016 03:51:41 PM,41.865507174,-87.723931031,"(41.865507174, -87.723931031)"
10704665,HZ460770,10/04/2016 09:00:00 AM,017XX W LAWRENCE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,2032,020,47,3,11,1164185,1931935,2016,10/11/2016 03:51:41 PM,41.968853784,-87.671676006,"(41.968853784, -87.671676006)"
10704585,HZ460610,10/04/2016 09:00:00 AM,026XX W 23RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PRIVATE, BUILDING",false,false,1034,010,28,30,08B,1159055,1888630,2016,10/11/2016 03:51:41 PM,41.850128609,-87.691729967,"(41.850128609, -87.691729967)"
10704583,HZ460639,10/04/2016 09:00:00 AM,054XX W CARMEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1623,016,45,11,07,1139341,1933393,2016,10/11/2016 03:51:41 PM,41.973344811,-87.762991997,"(41.973344811, -87.762991997)"
10704541,HZ460612,10/04/2016 09:00:00 AM,025XX W HOMER ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1434,014,1,22,07,1159088,1912868,2016,10/11/2016 03:51:41 PM,41.916639224,-87.690942957,"(41.916639224, -87.690942957)"
10704519,HZ460598,10/04/2016 09:00:00 AM,015XX W ESTES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2423,024,49,1,14,1164625,1947479,2016,10/11/2016 03:51:41 PM,42.01149763,-87.669615186,"(42.01149763, -87.669615186)"
10704517,HZ460641,10/04/2016 09:00:00 AM,032XX W 71ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0831,008,18,66,14,1156081,1857358,2016,10/11/2016 03:51:41 PM,41.764374495,-87.703486195,"(41.764374495, -87.703486195)"
10704463,HZ460378,10/04/2016 09:00:00 AM,011XX W ROOSEVELT RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1232,012,2,28,08B,1169085,1894866,2016,10/11/2016 03:51:41 PM,41.867029173,-87.65473744,"(41.867029173, -87.65473744)"
10704467,HZ460375,10/04/2016 09:09:00 AM,0000X E RANDOLPH ST,0330,ROBBERY,AGGRAVATED,BANK,true,false,0111,001,42,32,03,1176914,1901295,2016,10/13/2016 03:44:32 PM,41.884497303,-87.625801874,"(41.884497303, -87.625801874)"
10704366,HZ460424,10/04/2016 09:09:00 AM,091XX S WINCHESTER AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,2221,022,19,72,26,1164953,1843904,2016,10/11/2016 03:51:41 PM,41.727271875,-87.67134726,"(41.727271875, -87.67134726)"
10704524,HZ460460,10/04/2016 09:10:00 AM,090XX S PLEASANT AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),true,false,2221,022,19,72,26,1164863,1844495,2016,10/11/2016 03:51:41 PM,41.728895569,-87.671660303,"(41.728895569, -87.671660303)"
10704397,HZ460438,10/04/2016 09:10:00 AM,039XX W CONGRESS PKWY,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,true,false,1132,011,24,26,04A,1150265,1897403,2016,10/11/2016 03:51:41 PM,41.87437845,-87.723762315,"(41.87437845, -87.723762315)"
10704768,HZ460840,10/04/2016 09:15:00 AM,046XX S EVANS AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0221,002,4,38,05,1182036,1874449,2016,10/11/2016 03:51:41 PM,41.810712827,-87.60782632,"(41.810712827, -87.60782632)"
10704458,HZ460391,10/04/2016 09:15:00 AM,072XX S PHILLIPS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0334,003,7,43,08B,1193782,1857329,2016,10/11/2016 03:51:41 PM,41.763454279,-87.565304885,"(41.763454279, -87.565304885)"
10704481,HZ460472,10/04/2016 09:20:00 AM,036XX E 118TH ST,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,SMALL RETAIL STORE,true,false,0433,004,10,55,08A,1202125,1827335,2016,10/11/2016 03:51:41 PM,41.680940017,-87.535745374,"(41.680940017, -87.535745374)"
10715029,HZ470525,10/04/2016 09:30:00 AM,087XX S EXCHANGE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0423,004,10,46,08A,1197281,1847666,2016,10/17/2016 03:49:16 PM,41.736851857,-87.552801911,"(41.736851857, -87.552801911)"
10704819,HZ460900,10/04/2016 09:30:00 AM,020XX W RACE AVE,0810,THEFT,OVER $500,STREET,false,false,1221,012,26,24,06,1162650,1903743,2016,10/11/2016 03:51:41 PM,41.891525585,-87.678112331,"(41.891525585, -87.678112331)"
10704771,HZ460754,10/04/2016 09:30:00 AM,069XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,0832,008,17,66,14,1161574,1858541,2016,10/11/2016 03:51:41 PM,41.767508679,-87.683320046,"(41.767508679, -87.683320046)"
10704556,HZ460679,10/04/2016 09:30:00 AM,001XX N STATE ST,0870,THEFT,POCKET-PICKING,STREET,false,false,0111,001,42,32,06,1176329,1901689,2016,10/11/2016 03:51:41 PM,41.885591676,-87.627938154,"(41.885591676, -87.627938154)"
10705422,HZ460411,10/04/2016 09:35:00 AM,006XX W ENGLEWOOD AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,true,0711,007,16,68,06,1173168,1863448,2016,10/11/2016 03:51:41 PM,41.780725757,-87.640678174,"(41.780725757, -87.640678174)"
10706080,HZ462394,10/04/2016 09:40:00 AM,026XX W 23RD PL,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENTIAL YARD (FRONT/BACK),false,false,1034,010,28,30,14,1159112,1888300,2016,10/11/2016 03:51:41 PM,41.849221884,-87.691529819,"(41.849221884, -87.691529819)"
10704538,HZ460455,10/04/2016 09:45:00 AM,072XX S PRAIRIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0323,003,6,69,07,1179291,1857145,2016,10/11/2016 03:51:41 PM,41.763292136,-87.61842235,"(41.763292136, -87.61842235)"
10705810,HZ462201,10/04/2016 09:50:00 AM,0000X N PINE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,1522,015,28,25,26,1139506,1899687,2016,10/11/2016 03:51:41 PM,41.880848925,-87.763209368,"(41.880848925, -87.763209368)"
10704679,HZ460432,10/04/2016 09:50:00 AM,058XX N LINCOLN AVE,0460,BATTERY,SIMPLE,CTA BUS,false,false,2011,020,40,2,08B,1155456,1938894,2016,10/11/2016 03:51:41 PM,41.988130143,-87.703584263,"(41.988130143, -87.703584263)"
10704352,HZ460428,10/04/2016 09:58:00 AM,042XX N SPRINGFIELD AVE,0460,BATTERY,SIMPLE,STREET,false,false,1723,017,39,16,08B,1149629,1927971,2016,10/11/2016 03:51:41 PM,41.958272281,-87.725301748,"(41.958272281, -87.725301748)"
10723265,HZ481772,10/04/2016 10:00:00 AM,020XX W 22ND PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,false,false,1034,010,25,31,11,1163098,1889070,2016,10/24/2016 03:58:06 PM,41.851252162,-87.676879145,"(41.851252162, -87.676879145)"
10711116,HZ469066,10/04/2016 10:00:00 AM,016XX W HIGHLAND AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2433,024,40,77,06,1164297,1942142,2016,10/13/2016 03:44:32 PM,41.996859754,-87.670973955,"(41.996859754, -87.670973955)"
10710105,HZ467713,10/04/2016 10:00:00 AM,051XX W SUNNYSIDE AVE,0810,THEFT,OVER $500,APARTMENT,false,false,1623,016,45,15,06,1141375,1929436,2016,10/13/2016 03:44:32 PM,41.962449068,-87.755610521,"(41.962449068, -87.755610521)"
10709053,HZ461947,10/04/2016 10:00:00 AM,014XX S SAWYER AVE,0810,THEFT,OVER $500,STREET,false,false,1022,010,24,29,06,,,2016,10/11/2016 03:51:41 PM,,,
10705693,HZ460488,10/04/2016 10:00:00 AM,029XX S STATE ST,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,0133,001,3,35,06,1176755,1885570,2016,10/11/2016 03:51:41 PM,41.841350479,-87.626860911,"(41.841350479, -87.626860911)"
10705241,HZ461564,10/04/2016 10:00:00 AM,087XX S HOUSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0424,004,10,46,14,1198038,1847624,2016,10/11/2016 03:51:41 PM,41.736717732,-87.550029963,"(41.736717732, -87.550029963)"
10704812,HZ461017,10/04/2016 10:00:00 AM,016XX S STEWART AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1235,012,25,31,06,1173719,1892042,2016,10/11/2016 03:51:41 PM,41.859178136,-87.637809541,"(41.859178136, -87.637809541)"
10704754,HZ460816,10/04/2016 10:00:00 AM,029XX W 40TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0921,009,14,58,11,1157477,1877979,2016,10/11/2016 03:51:41 PM,41.820933215,-87.697810723,"(41.820933215, -87.697810723)"
10704571,HZ460588,10/04/2016 10:00:00 AM,035XX S STATE ST,031A,ROBBERY,ARMED: HANDGUN,BANK,false,false,0213,002,3,35,03,1176847,1881660,2016,10/11/2016 03:51:41 PM,41.830619057,-87.626641352,"(41.830619057, -87.626641352)"
10704559,HZ460665,10/04/2016 10:00:00 AM,071XX S KEDZIE AVE,0870,THEFT,POCKET-PICKING,STREET,false,false,0831,008,18,66,06,1156269,1857198,2016,10/11/2016 03:51:41 PM,41.76393165,-87.702801419,"(41.76393165, -87.702801419)"
10704417,HZ460506,10/04/2016 10:00:00 AM,017XX S WOOD ST,0460,BATTERY,SIMPLE,ALLEY,false,false,1234,012,25,31,08B,1164648,1891673,2016,10/11/2016 03:51:41 PM,41.858362383,-87.671116619,"(41.858362383, -87.671116619)"
10707024,HZ463752,10/04/2016 10:04:00 AM,030XX N CENTRAL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,true,2514,025,31,19,26,1138505,1919683,2016,10/11/2016 03:51:41 PM,41.935738494,-87.766399726,"(41.935738494, -87.766399726)"
10704350,HZ460442,10/04/2016 10:09:00 AM,001XX E 111TH ST,0560,ASSAULT,SIMPLE,PAWN SHOP,false,false,0513,005,9,49,08A,1178991,1831387,2016,10/11/2016 03:51:41 PM,41.692615785,-87.620303929,"(41.692615785, -87.620303929)"
10706539,HZ460951,10/04/2016 10:10:00 AM,005XX W HARRISON ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,true,0124,001,2,28,08A,1172659,1897574,2016,10/11/2016 03:51:41 PM,41.874381838,-87.641536792,"(41.874381838, -87.641536792)"
10704477,HZ460478,10/04/2016 10:10:00 AM,016XX S SAWYER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1022,010,24,29,08B,1154966,1891626,2016,10/11/2016 03:51:41 PM,41.858432828,-87.706657084,"(41.858432828, -87.706657084)"
10705319,HZ461070,10/04/2016 10:15:00 AM,056XX W PENSACOLA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1624,016,38,15,05,1138013,1928361,2016,10/11/2016 03:51:41 PM,41.959560704,-87.767997531,"(41.959560704, -87.767997531)"
10704790,HZ460981,10/04/2016 10:15:00 AM,058XX N LINCOLN AVE,0460,BATTERY,SIMPLE,STREET,false,false,2011,020,40,2,08B,1155809,1938617,2016,10/11/2016 03:51:41 PM,41.987362912,-87.702293402,"(41.987362912, -87.702293402)"
10704447,HZ460529,10/04/2016 10:15:00 AM,053XX S INDIANA AVE,0810,THEFT,OVER $500,STREET,false,false,0231,002,3,40,06,1178507,1869617,2016,10/11/2016 03:51:41 PM,41.79753441,-87.62091712,"(41.79753441, -87.62091712)"
10704496,HZ460537,10/04/2016 10:20:00 AM,016XX N HAMLIN AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,false,true,2535,025,30,23,04A,1150799,1910545,2016,10/11/2016 03:51:41 PM,41.910431031,-87.721457598,"(41.910431031, -87.721457598)"
10704406,HZ460463,10/04/2016 10:20:00 AM,016XX W 63RD ST,0460,BATTERY,SIMPLE,STREET,true,false,0725,007,15,67,08B,1166326,1862922,2016,10/11/2016 03:51:41 PM,41.779430846,-87.665777206,"(41.779430846, -87.665777206)"
10704422,HZ460496,10/04/2016 10:23:00 AM,059XX W DIVISION ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,2531,025,29,25,18,1136584,1907383,2016,10/11/2016 03:51:41 PM,41.902020509,-87.773754609,"(41.902020509, -87.773754609)"
10706679,HZ460570,10/04/2016 10:26:00 AM,0000X W CHECKPOINT 7A ST,0810,THEFT,OVER $500,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,false,false,1653,016,41,76,06,1101667,1934359,2016,10/11/2016 03:51:41 PM,41.976600326,-87.901514402,"(41.976600326, -87.901514402)"
10705322,HZ460498,10/04/2016 10:27:00 AM,054XX W BELMONT AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,PAWN SHOP,false,false,1633,016,38,15,03,1139329,1920737,2016,10/11/2016 03:51:41 PM,41.938615785,-87.763345668,"(41.938615785, -87.763345668)"
10722238,HZ480290,10/04/2016 10:30:00 AM,048XX N HAMILTON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,2032,020,47,4,11,,,2016,10/20/2016 03:52:17 PM,,,
10705448,HZ461671,10/04/2016 10:30:00 AM,046XX S DREXEL BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0222,002,4,39,14,1183103,1874341,2016,10/11/2016 03:51:41 PM,41.810391682,-87.60391608,"(41.810391682, -87.60391608)"
10704753,HZ460718,10/04/2016 10:30:00 AM,029XX W 65TH ST,0560,ASSAULT,SIMPLE,OTHER,false,false,0823,008,15,66,08A,1157731,1861391,2016,10/11/2016 03:51:41 PM,41.775408335,-87.697329162,"(41.775408335, -87.697329162)"
10704442,HZ460520,10/04/2016 10:30:00 AM,005XX S OAKLEY BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1225,012,2,28,08A,1161150,1897597,2016,10/11/2016 03:51:41 PM,41.874691722,-87.683791971,"(41.874691722, -87.683791971)"
10704387,HZ460493,10/04/2016 10:30:00 AM,064XX S SANGAMON ST,0820,THEFT,$500 AND UNDER,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,0723,007,16,68,06,1171080,1862228,2016,10/11/2016 03:51:41 PM,41.777423832,-87.648368783,"(41.777423832, -87.648368783)"
10706718,HZ463381,10/04/2016 10:31:00 AM,063XX N CLARK ST,0810,THEFT,OVER $500,RESIDENCE,false,false,2433,024,40,77,06,1164466,1942254,2016,10/11/2016 03:51:41 PM,41.997163496,-87.670349086,"(41.997163496, -87.670349086)"
10704564,HZ460510,10/04/2016 10:40:00 AM,027XX W FULLERTON AVE,0560,ASSAULT,SIMPLE,CTA BUS,false,false,1431,014,1,22,08A,1157840,1915843,2016,10/11/2016 03:51:41 PM,41.92482841,-87.695446785,"(41.92482841, -87.695446785)"
10704437,HZ460542,10/04/2016 10:40:00 AM,036XX N MILWAUKEE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",true,false,1731,017,38,16,04B,1146726,1923676,2016,10/11/2016 03:51:41 PM,41.946542477,-87.736084376,"(41.946542477, -87.736084376)"
10704476,HZ460518,10/04/2016 10:43:00 AM,053XX W MADISON ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,1522,015,29,25,26,1140884,1899508,2016,10/11/2016 03:51:41 PM,41.880332495,-87.75815379,"(41.880332495, -87.75815379)"
10723398,HZ482005,10/04/2016 10:44:00 AM,039XX W 79TH ST,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",false,false,0834,008,18,70,06,1151370,1851889,2016,10/24/2016 03:58:06 PM,41.749460005,-87.72089612,"(41.749460005, -87.72089612)"
10704450,HZ460523,10/04/2016 10:45:00 AM,031XX S CALIFORNIA AVE,1330,CRIMINAL TRESPASS,TO LAND,CONSTRUCTION SITE,true,false,1034,010,12,30,26,1158198,1883749,2016,10/11/2016 03:51:41 PM,41.836752122,-87.695008451,"(41.836752122, -87.695008451)"
10707597,HZ464497,10/04/2016 10:50:00 AM,019XX E 73RD ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0333,003,5,43,11,1190420,1856951,2016,10/12/2016 03:47:21 PM,41.762498728,-87.577639248,"(41.762498728, -87.577639248)"
10704449,HZ460534,10/04/2016 10:55:00 AM,046XX S EVANS AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0221,002,4,38,05,1182036,1874436,2016,10/11/2016 03:51:41 PM,41.810677154,-87.607826722,"(41.810677154, -87.607826722)"
10704465,HZ460550,10/04/2016 10:56:00 AM,023XX W PETERSON AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,true,false,2012,020,40,4,26,1159414,1939791,2016,10/11/2016 03:51:41 PM,41.990510762,-87.689001562,"(41.990510762, -87.689001562)"
10704518,HZ460579,10/04/2016 10:57:00 AM,002XX E 32ND ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,CHA APARTMENT,true,false,0211,002,3,35,18,1178578,1883839,2016,10/11/2016 03:51:41 PM,41.836559146,-87.620223934,"(41.836559146, -87.620223934)"
10716597,HZ474252,10/04/2016 11:00:00 AM,077XX S CHAPPEL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0414,004,8,43,11,1191211,1854154,2016,10/20/2016 03:50:02 PM,41.754804422,-87.574830554,"(41.754804422, -87.574830554)"
10710997,HZ468916,10/04/2016 11:00:00 AM,092XX S MANISTEE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,0423,004,7,48,14,1196236,1844447,2016,10/13/2016 03:44:32 PM,41.728044594,-87.55673679,"(41.728044594, -87.55673679)"
10709143,HZ466330,10/04/2016 11:00:00 AM,047XX N WINTHROP AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1914,019,46,3,26,1168012,1931571,2016,10/11/2016 03:51:41 PM,41.967772993,-87.657614846,"(41.967772993, -87.657614846)"
10706972,HZ463591,10/04/2016 11:00:00 AM,063XX S PEORIA ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,true,0723,007,16,68,11,1171402,1862552,2016,10/11/2016 03:51:41 PM,41.778305882,-87.647178856,"(41.778305882, -87.647178856)"
10706740,HZ463350,10/04/2016 11:00:00 AM,001XX S WACKER DR,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,COMMERCIAL / BUSINESS OFFICE,false,false,0122,001,2,32,10,1173889,1899510,2016,10/11/2016 03:51:41 PM,41.879667054,-87.63696315,"(41.879667054, -87.63696315)"
10706508,HZ462239,10/04/2016 11:00:00 AM,050XX N KIMBALL AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,"SCHOOL, PUBLIC, BUILDING",false,false,1713,017,39,13,17,1152801,1933422,2016,10/11/2016 03:51:41 PM,41.973167821,-87.713495268,"(41.973167821, -87.713495268)"
10706360,HZ462945,10/04/2016 11:00:00 AM,062XX S ADA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0713,007,16,67,14,1168382,1863343,2016,10/11/2016 03:51:41 PM,41.780542076,-87.658227555,"(41.780542076, -87.658227555)"
10704763,HZ460847,10/04/2016 11:00:00 AM,024XX N CANNON DR,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1935,019,43,7,06,1174546,1916584,2016,10/11/2016 03:51:41 PM,41.926504313,-87.634039708,"(41.926504313, -87.634039708)"
10704593,HZ460593,10/04/2016 11:00:00 AM,072XX S WHIPPLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0831,008,18,66,08B,1157295,1856377,2016,10/11/2016 03:51:41 PM,41.761658,-87.699063048,"(41.761658, -87.699063048)"
10704589,HZ460669,10/04/2016 11:00:00 AM,027XX S SPAULDING AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,1032,010,22,30,06,1154804,1885704,2016,10/11/2016 03:51:41 PM,41.842185416,-87.707410175,"(41.842185416, -87.707410175)"
10704551,HZ460673,10/04/2016 11:00:00 AM,055XX S KEDZIE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,true,0822,008,14,63,03,1155990,1867811,2016,10/11/2016 03:51:41 PM,41.793060906,-87.703539139,"(41.793060906, -87.703539139)"
10704453,HZ460501,10/04/2016 11:00:00 AM,009XX S CICERO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CAR WASH,false,true,1533,015,24,25,08B,1144534,1895428,2016,10/11/2016 03:51:41 PM,41.869068563,-87.744853925,"(41.869068563, -87.744853925)"
10704464,HZ460569,10/04/2016 11:19:00 AM,056XX S ARTESIAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0824,008,16,63,18,1160994,1867091,2016,10/11/2016 03:51:41 PM,41.79098307,-87.685209803,"(41.79098307, -87.685209803)"
10704511,HZ460599,10/04/2016 11:25:00 AM,011XX N HAMLIN AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,1112,011,27,23,24,1150836,1907404,2016,10/11/2016 03:51:41 PM,41.9018111,-87.721403988,"(41.9018111, -87.721403988)"
10704469,HZ460585,10/04/2016 11:25:00 AM,076XX S STEWART AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,0621,006,17,69,15,1174947,1854378,2016,10/11/2016 03:51:41 PM,41.755797128,-87.634426259,"(41.755797128, -87.634426259)"
10704602,HZ460658,10/04/2016 11:29:00 AM,070XX S VERNON AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,0322,003,6,69,24,1180465,1858418,2016,10/11/2016 03:51:41 PM,41.766758525,-87.614080435,"(41.766758525, -87.614080435)"
10706037,HZ462544,10/04/2016 11:30:00 AM,009XX W ALTGELD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1932,019,43,7,11,1169573,1916803,2016,10/11/2016 03:51:41 PM,41.927215096,-87.652306674,"(41.927215096, -87.652306674)"
10705714,HZ462076,10/04/2016 11:30:00 AM,069XX S WASHTENAW AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0831,008,18,66,11,1159574,1858476,2016,10/11/2016 03:51:41 PM,41.767371552,-87.690652742,"(41.767371552, -87.690652742)"
10704805,HZ461042,10/04/2016 11:30:00 AM,007XX W MONROE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0121,001,2,28,06,1171735,1899804,2016,10/11/2016 03:51:41 PM,41.880521497,-87.644863603,"(41.880521497, -87.644863603)"
10704690,HZ460811,10/04/2016 11:30:00 AM,026XX S CALIFORNIA AVE,3960,INTIMIDATION,INTIMIDATION,OTHER,false,false,1033,010,12,30,26,1158126,1886449,2016,10/11/2016 03:51:41 PM,41.844162699,-87.695199039,"(41.844162699, -87.695199039)"
10704618,HZ460627,10/04/2016 11:30:00 AM,052XX S HAMLIN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0822,008,23,62,11,1151927,1869585,2016,10/11/2016 03:51:41 PM,41.798009737,-87.718391348,"(41.798009737, -87.718391348)"
10704509,HZ460574,10/04/2016 11:30:00 AM,039XX W WILCOX ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,true,false,1122,011,28,26,26,1150161,1899046,2016,10/11/2016 03:51:41 PM,41.878889053,-87.72410134,"(41.878889053, -87.72410134)"
10704628,HZ460604,10/04/2016 11:33:00 AM,051XX S CALUMET AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,VEHICLE NON-COMMERCIAL,true,false,0231,002,3,40,18,1179365,1871004,2016,10/11/2016 03:51:41 PM,41.801320907,-87.617728391,"(41.801320907, -87.617728391)"
10705208,HZ461495,10/04/2016 11:40:00 AM,090XX S YALE AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0634,006,21,49,08A,1176176,1844740,2016,10/11/2016 03:51:41 PM,41.729321768,-87.630210883,"(41.729321768, -87.630210883)"
10704811,HZ461073,10/04/2016 11:40:00 AM,084XX S BUFFALO AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,true,false,0424,004,10,46,18,1199604,1849737,2016,10/11/2016 03:51:41 PM,41.742476703,-87.544221794,"(41.742476703, -87.544221794)"
10704492,HZ460582,10/04/2016 11:40:00 AM,033XX W ROOSEVELT RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1134,011,24,29,14,1154468,1894517,2016,10/11/2016 03:51:41 PM,41.866376012,-87.708407828,"(41.866376012, -87.708407828)"
10704647,HZ460643,10/04/2016 11:41:00 AM,110XX S HALSTED ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,true,false,2233,022,34,75,04B,1172950,1831653,2016,10/11/2016 03:51:41 PM,41.693480828,-87.642413207,"(41.693480828, -87.642413207)"
